rank,lemma,PoS,freq,synonym,synset,random,synonym_similarity_left,synonym_similarity_right,synonym_similarity,random_similarity_left,random_similarity_right,random_similarity
325,kill,v,307305,defeat,Synset('kill.v.02'),map,0.7895748317241669,0.7938974723219872,0.791736152023077,0.6923802718520164,0.6956227868795395,0.694001529365778
326,minute,n,306541,hour,Synset('hour.n.04'),contrition,0.8298905119299889,0.8445970788598061,0.8372437953948975,0.653768502175808,0.6522654891014099,0.6530169956386089
327,party,n,304325,company,Synset('party.n.03'),diviner,0.7684984728693962,0.763864554464817,0.7661815136671066,0.687998466193676,0.6908920630812645,0.6894452646374702
328,include,v,304197,admit,Synset('admit.v.03'),obnubilate,0.7202345505356789,0.7344769760966301,0.7273557633161545,0.6901524513959885,0.7032675296068192,0.6967099905014038
329,stand,v,303462,abide,Synset('digest.v.03'),suffocate,0.7278478294610977,0.7394411936402321,0.7336445115506649,0.6878727450966835,0.6870730072259903,0.6874728761613369
330,together,r,302942,unitedly,Synset('together.r.05'),so,0.786890372633934,0.8030828386545181,0.7949866056442261,0.6114997714757919,0.6229538768529892,0.6172268241643906
331,back,n,302390,rear,Synset('rear.n.05'),dryopteris,0.7195277437567711,0.7305958271026611,0.7250617854297161,0.6662110537290573,0.6519919633865356,0.6591015085577965
332,follow,v,300266,accompany,Synset('play_along.v.02'),moan,0.7809415683150291,0.7864349409937859,0.7836882546544075,0.635565459728241,0.6506112739443779,0.6430883668363094
333,health,n,300262,wellness,Synset('health.n.01'),camber,0.8164674788713455,0.8123434633016586,0.8144054710865021,0.6802138164639473,0.6945321708917618,0.6873729936778545
334,remember,v,298221,commend,Synset('commend.v.05'),terrorize,0.6616237238049507,0.6835531741380692,0.6725884489715099,0.7111663073301315,0.7073435261845589,0.7092549167573452
335,often,r,295709,much,Synset('much.r.05'),slowly,0.7381885051727295,0.7411159500479698,0.7396522276103497,0.7261647209525108,0.7265836596488953,0.726374190300703
336,reason,n,295577,cause,Synset('cause.n.02'),araroba,0.7653276175260544,0.7546410635113716,0.759984340518713,0.6420403867959976,0.6525017693638802,0.6472710780799389
337,speak,v,295523,talk,Synset('talk.v.01'),boggle,0.8394453302025795,0.8483427986502647,0.8438940644264221,0.6822344958782196,0.6893530935049057,0.6857937946915627
339,set,v,293144,determine,Synset('determine.v.03'),syncretize,0.7255102246999741,0.7209668532013893,0.7232385389506817,0.7172118201851845,0.7224826738238335,0.719847247004509
340,black,a,293101,sinister,Synset('black.s.05'),closed,0.701301708817482,0.6917150989174843,0.6965084038674831,0.6533664464950562,0.6561508327722549,0.6547586396336555
341,member,n,292596,extremity,Synset('extremity.n.01'),crinoline,0.7086060792207718,0.7191053181886673,0.7138556987047195,0.6890101805329323,0.6875958442687988,0.6883030124008656
344,social,a,290372,societal,Synset('social.a.01'),inferential,0.8380310535430908,0.8248906284570694,0.8314608410000801,0.709271602332592,0.7152860164642334,0.7122788093984127
345,news,n,289175,word,Synset('news.n.01'),equator,0.687342457473278,0.6839647591114044,0.6856536082923412,0.6295878067612648,0.640947200357914,0.6352675035595894
346,allow,v,288559,admit,Synset('admit.v.05'),require,0.7658317238092422,0.7891157120466232,0.7774737179279327,0.7905979305505753,0.8002653270959854,0.7954316288232803
347,win,v,288308,acquire,Synset('acquire.v.05'),bate,0.7077675983309746,0.7010680139064789,0.7044178061187267,0.7012287229299545,0.7036731317639351,0.7024509273469448
348,body,n,287817,trunk,Synset('torso.n.01'),quantity,0.7270891889929771,0.7276131957769394,0.7273511923849583,0.6905806809663773,0.6928474977612495,0.6917140893638134
349,lead,v,285740,conduce,Synset('contribute.v.03'),bob,0.7012984678149223,0.7144375145435333,0.7078679911792278,0.6116183698177338,0.6294596344232559,0.6205390021204948
350,continue,v,282352,cover,Synset('cover.v.03'),reason,0.657305546104908,0.649284839630127,0.6532951928675175,0.6379617974162102,0.6415134519338608,0.6397376246750355
352,enough,r,280789,plenty,Synset('enough.r.01'),sporadically,0.7502383217215538,0.7415407225489616,0.7458895221352577,0.6163608878850937,0.6274173408746719,0.6218891143798828
353,spend,v,280371,pass,Synset('spend.v.01'),unscrew,0.6572827994823456,0.6762197092175484,0.666751254349947,0.6385836973786354,0.641666017472744,0.6401248574256897
354,level,n,279770,layer,Synset('level.n.07'),adjuvant,0.7683600410819054,0.7773861736059189,0.7728731073439121,0.6324060559272766,0.6435805559158325,0.6379933059215546
355,able,a,279559,capable,Synset('able.s.02'),paroxysmal,0.8409351855516434,0.859141930937767,0.8500385582447052,0.6570723652839661,0.6747208759188652,0.6658966206014156
357,almost,r,279393,nigh,Synset('about.r.07'),coquettishly,0.6579088941216469,0.657306395471096,0.6576076447963715,0.6558376625180244,0.6508380696177483,0.6533378660678864
358,boy,n,279283,son,Synset('son.n.01'),trombiculiasis,0.8210376054048538,0.8301243707537651,0.8255809880793095,0.696484237909317,0.705046534538269,0.700765386223793
361,stay,v,275504,continue,Synset('stay.v.04'),consist,0.7562079131603241,0.7614806294441223,0.7588442713022232,0.6466296538710594,0.6506829634308815,0.6486563086509705
362,add,v,275233,append,Synset('add.v.02'),distribute,0.7677218839526176,0.7774352431297302,0.7725785635411739,0.7077876478433609,0.7103327959775925,0.7090602219104767
363,later,r,274178,after,Synset('subsequently.r.01'),slavishly,0.729058600962162,0.7045673951506615,0.7168129980564117,0.6428750604391098,0.6461813598871231,0.6445282101631165
364,change,n,274132,variety,Synset('variety.n.06'),muskhogean,0.7418103069067001,0.7577885985374451,0.7497994527220726,0.7017296031117439,0.7211348488926888,0.7114322260022163
366,probably,r,269732,belike,Synset('probably.r.01'),obtrusively,0.678874284029007,0.6743969917297363,0.6766356378793716,0.7019065171480179,0.712885282933712,0.7073959000408649
367,center,n,268821,centre,Synset('center.n.11'),amphimixis,0.8983406722545624,0.8882197514176369,0.8932802118360996,0.6768238171935081,0.6861169710755348,0.6814703941345215
369,face,n,266458,boldness,Synset('boldness.n.02'),deuteron,0.7232653945684433,0.7252964749932289,0.7242809347808361,0.6669440343976021,0.6823980137705803,0.6746710240840912
371,die,v,264537,pall,Synset('die.v.09'),intimate,0.6251206696033478,0.633055068552494,0.6290878690779209,0.6082959473133087,0.5992965251207352,0.6037962362170219
372,food,n,262697,nutrient,Synset('food.n.01'),sedan,0.7477830722928047,0.7644324079155922,0.7561077401041985,0.6514395847916603,0.6549710258841515,0.6532053053379059
374,history,n,261045,chronicle,Synset('history.n.02'),plate,0.7786780968308449,0.7816407233476639,0.7801594100892544,0.619062639772892,0.6343781352043152,0.6267203874886036
375,buy,v,260201,purchase,Synset('buy.v.01'),remember,0.8846820220351219,0.888402946293354,0.886542484164238,0.6797967627644539,0.6805134192109108,0.6801550909876823
376,result,n,259961,solvent,Synset('solution.n.02'),forequarter,0.6643317341804504,0.661665216088295,0.6629984751343727,0.6711870953440666,0.6747554987668991,0.6729712970554829
377,morning,n,259129,dawn,Synset('dawn.n.02'),vesiculitis,0.775509424507618,0.7812878414988518,0.7783986330032349,0.6470465287566185,0.6538562849164009,0.6504514068365097
380,office,n,258157,power,Synset('office.n.04'),gerund,0.7319151163101196,0.7354272231459618,0.7336711697280407,0.660993218421936,0.6771373972296715,0.6690653078258038
381,course,r,257245,naturally,Synset('naturally.r.01'),friskily,0.6469996422529221,0.6607025191187859,0.653851080685854,0.6592429503798485,0.6680755242705345,0.6636592373251915
382,send,v,256309,post,Synset('mail.v.02'),prospect,0.7029739543795586,0.6921133548021317,0.6975436545908451,0.6707396358251572,0.6729640513658524,0.6718518435955048
383,research,n,255123,enquiry,Synset('inquiry.n.01'),receiver,0.7489288598299026,0.7684609964489937,0.7586949281394482,0.6417228505015373,0.6707673817873001,0.6562451161444187
385,door,n,252623,doorway,Synset('doorway.n.01'),habitat,0.8598925918340683,0.8553275093436241,0.8576100505888462,0.6680607125163078,0.665649302303791,0.6668550074100494
386,white,a,251664,whitened,Synset('white.s.10'),parotid,0.8077283278107643,0.8117099851369858,0.809719156473875,0.6200788766145706,0.6620659381151199,0.6410724073648453
388,court,n,250891,lawcourt,Synset('court.n.08'),libra,0.8767339065670967,0.8740857094526291,0.8754098080098629,0.6508724838495255,0.6779263243079185,0.664399404078722
390,grow,v,248803,mature,Synset('mature.v.01'),pitch,0.7727708742022514,0.7841105163097382,0.7784406952559948,0.6729039773344994,0.6750562861561775,0.6739801317453384
391,better,a,247453,just,Synset('good.s.07'),monaural,0.628409206867218,0.6186778210103512,0.6235435139387846,0.678580142557621,0.6786206364631653,0.6786003895103931
392,open,v,247043,spread,Synset('unfold.v.04'),chrome,0.6520531252026558,0.657742403447628,0.6548977643251419,0.6058382466435432,0.6236059069633484,0.6147220768034458
393,moment,n,246362,mo,Synset('moment.n.02'),disheartenment,0.631616860628128,0.6432855576276779,0.637451209127903,0.7125881388783455,0.7097361013293266,0.7111621201038361
395,consider,v,244644,study,Synset('study.v.03'),deflate,0.7309489250183105,0.7506684735417366,0.7408086992800236,0.6604818403720856,0.6729424819350243,0.6667121611535549
401,late,a,242755,previous,Synset('former.s.03'),postnatal,0.6842187568545341,0.6868128851056099,0.685515820980072,0.6745923981070518,0.6829355806112289,0.6787639893591404
403,free,a,242338,spare,Synset('spare.s.03'),unremarkable,0.6841795891523361,0.6762284487485886,0.6802040189504623,0.6432699635624886,0.6463363021612167,0.6448031328618526
404,better,r,241827,well,Synset('well.r.05'),passionately,0.7373327761888504,0.7301289141178131,0.7337308451533318,0.6553714349865913,0.6464911997318268,0.6509313173592091
406,policy,n,240181,insurance,Synset('policy.n.03'),poikilotherm,0.7338286116719246,0.7830951660871506,0.7584618888795376,0.704914391040802,0.7272664681077003,0.7160904295742512
407,table,n,238887,mesa,Synset('mesa.n.01'),cartier,0.6537099555134773,0.673975944519043,0.6638429500162601,0.7062969356775284,0.7086005210876465,0.7074487283825874
408,sorry,a,237541,regretful,Synset('regretful.a.01'),unpictured,0.7660710662603378,0.7792043834924698,0.7726377248764038,0.6273297294974327,0.6486545354127884,0.6379921324551105
409,care,n,237259,caution,Synset('caution.n.03'),application,0.7037059217691422,0.7045051082968712,0.7041055150330067,0.6305362433195114,0.6298163384199142,0.6301762908697128
410,low,a,237027,abject,Synset('abject.s.01'),adolescent,0.6871198192238808,0.6936787143349648,0.6903992667794228,0.6816785782575607,0.6746598482131958,0.6781692132353783
413,hope,v,235945,desire,Synset('hope.v.01'),slip,0.7808785811066628,0.7865863218903542,0.7837324514985085,0.6398715227842331,0.65028415620327,0.6450778394937515
415,process,n,235304,summons,Synset('summons.n.03'),bucharest,0.6485395580530167,0.6626650393009186,0.6556022986769676,0.6787302270531654,0.6871041059494019,0.6829171665012836
416,teacher,n,234642,instructor,Synset('teacher.n.01'),quotation,0.8725110292434692,0.8814826309680939,0.8769968301057816,0.6674509420990944,0.6599669009447098,0.6637089215219021
417,data,n,234516,information,Synset('data.n.01'),francophobe,0.8403920158743858,0.8411715850234032,0.8407818004488945,0.6674050092697144,0.6801615953445435,0.6737833023071289
418,offer,v,234189,proffer,Synset('offer.v.02'),deny,0.7717706710100174,0.7787332460284233,0.7752519585192204,0.7535253763198853,0.7492550015449524,0.7513901889324188
419,death,n,233153,last,Synset('death.n.05'),radiograph,0.658486045897007,0.676405631005764,0.6674458384513855,0.674014687538147,0.6813950017094612,0.6777048446238041
420,whole,a,233110,unhurt,Synset('unharmed.s.01'),daily,0.6274436861276627,0.6232428029179573,0.62534324452281,0.6557900682091713,0.6579321399331093,0.6568611040711403
422,plan,n,231629,program,Synset('plan.n.01'),perfume,0.7758577093482018,0.7727901637554169,0.7743239365518093,0.6323362216353416,0.6279630959033966,0.6301496587693691
423,easy,a,231262,soft,Synset('easy.s.05'),aboral,0.7566632628440857,0.7661064267158508,0.7613848447799683,0.682830922305584,0.6904733255505562,0.6866521239280701
424,education,n,231036,pedagogy,Synset('education.n.01'),ego,0.7741682305932045,0.787158839404583,0.7806635349988937,0.66429702937603,0.6920056194067001,0.678151324391365
425,build,v,230071,progress,Synset('build_up.v.02'),incline,0.6938372030854225,0.7072659507393837,0.7005515769124031,0.6856837198138237,0.7005605921149254,0.6931221559643745
426,expect,v,229855,ask,Synset('ask.v.04'),pulsate,0.7342794314026833,0.7417373657226562,0.7380083985626698,0.6691399589180946,0.6666693240404129,0.6679046414792538
427,fall,v,229161,settle,Synset('fall.v.32'),blind,0.6775972321629524,0.682021401822567,0.6798093169927597,0.5908778682351112,0.6003934442996979,0.5956356562674046
429,age,n,228610,years,Synset('long_time.n.01'),niobe,0.7772751450538635,0.7575846835970879,0.7674299143254757,0.6641616448760033,0.6828493773937225,0.6735055111348629
430,hard,a,228234,strong,Synset('hard.s.10'),fireproof,0.7238490059971809,0.724425844848156,0.7241374254226685,0.6842467486858368,0.6858946159482002,0.6850706823170185
431,sense,n,226539,signified,Synset('sense.n.02'),endarterectomy,0.7117408066987991,0.7047203183174133,0.7082305625081062,0.6927518025040627,0.6963272020220757,0.6945395022630692
433,show,n,225884,appearance,Synset('appearance.n.06'),mississippi,0.71310093998909,0.7184817939996719,0.715791366994381,0.6672231107950211,0.6861702352762222,0.6766966730356216
434,early,a,224665,other,Synset('early.s.03'),german,0.639739528298378,0.6398897916078568,0.6398146599531174,0.6364731714129448,0.6289545446634293,0.632713858038187
436,music,n,222767,euphony,Synset('music.n.02'),elastosis,0.7359326779842377,0.7469420284032822,0.7414373531937599,0.7075607404112816,0.718517854809761,0.7130392976105213
437,appear,v,221287,look,Synset('look.v.02'),raise,0.7655314579606056,0.7745551019906998,0.7700432799756527,0.6741638854146004,0.682510107755661,0.6783369965851307
438,mind,n,220441,idea,Synset('mind.n.06'),differentiation,0.7362273931503296,0.7261642888188362,0.7311958409845829,0.6285970732569695,0.6239914372563362,0.6262942552566528
439,class,n,219160,course,Synset('course.n.01'),poleax,0.6965452507138252,0.69521364569664,0.6958794482052326,0.6348266676068306,0.6339896321296692,0.6344081498682499
440,police,n,219041,constabulary,Synset('police.n.01'),borrower,0.7925869226455688,0.7793557792901993,0.7859713509678841,0.6456786319613457,0.6393060386180878,0.6424923352897167
441,use,n,218006,enjoyment,Synset('use.n.07'),chromoplast,0.7081332206726074,0.7255134731531143,0.7168233469128609,0.6837860345840454,0.6990742385387421,0.6914301365613937
442,effect,n,217999,impression,Synset('impression.n.02'),mendelian,0.7690749168395996,0.7646267414093018,0.7668508291244507,0.7034446448087692,0.7046492919325829,0.704046968370676
444,tax,n,217131,taxation,Synset('tax.n.01'),hairline,0.8428773283958435,0.8486190661787987,0.8457481972873211,0.7018386051058769,0.6961433738470078,0.6989909894764423
445,heart,n,216345,bosom,Synset('heart.n.01'),metronome,0.6967116370797157,0.7034929320216179,0.7001022845506668,0.687580943107605,0.6905191317200661,0.6890500374138355
446,son,n,216216,logos,Synset('son.n.02'),shoe,0.6656268462538719,0.6539144888520241,0.659770667552948,0.6229021102190018,0.6234488636255264,0.6231754869222641
447,art,n,215981,prowess,Synset('art.n.03'),tammuz,0.7066272497177124,0.7048976123332977,0.7057624310255051,0.6616512015461922,0.6821121051907539,0.671881653368473
448,possible,a,213803,potential,Synset('potential.a.01'),photoconductive,0.8384222313761711,0.8385541141033173,0.8384881727397442,0.6954571753740311,0.7013465762138367,0.6984018757939339
449,serve,v,213511,service,Synset('serve.v.14'),reduce,0.8094963356852531,0.8300944715738297,0.8197954036295414,0.6981241405010223,0.6960039436817169,0.6970640420913696
450,break,v,213364,bust,Synset('break.v.04'),assort,0.7123992815613747,0.7244554683566093,0.718427374958992,0.6086774840950966,0.6218497231602669,0.6152636036276817
452,end,v,212174,terminate,Synset('end.v.03'),vamp,0.7685518637299538,0.778739795088768,0.7736458294093609,0.6458361744880676,0.6544599160552025,0.6501480452716351
453,market,n,210848,marketplace,Synset('market.n.01'),tara,0.8609007298946381,0.8440960347652435,0.8524983823299408,0.6768565848469734,0.6922856271266937,0.6845711059868336
